node,centrality,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
56631890000,betweenness,,,,,,,,,,,,,
56631890000,betweenness_rank,,,,,,,,,,,,,
56631890000,closeness,,,,,,,,,,,,,
56631890000,degree,,,,,,1.0,1.0,1.0,,,,,
56631890000,eigenvector,,,,,,,,,,,,,
56631890000,eigenvector_rank,,,,,,,,,,,,,
56631890000,giant,,,,,,0.0,0.0,0.0,,,,,
56631890000,num_2nd_neighbors,,,,,,0.0,0.0,1.0,,,,,
56633197700,betweenness,,,,,,,,,,,,,
56633197700,betweenness_rank,,,,,,,,,,,,,
56633197700,closeness,,,,,,,,,,,,,
56633197700,degree,,,,,,,,,,,,3.0,3.0
56633197700,eigenvector,,,,,,,,,,,,,
56633197700,eigenvector_rank,,,,,,,,,,,,,
56633197700,giant,,,,,,,,,,,,0.0,0.0
56633197700,num_2nd_neighbors,,,,,,,,,,,,0.0,2.0
56633691300,betweenness,,,,,,,,,,,,,
56633691300,betweenness_rank,,,,,,,,,,,,,
56633691300,closeness,,,,,,,,,,,,,
56633691300,degree,1.0,1.0,1.0,,,,,,,,,,
56633691300,eigenvector,,,,,,,,,,,,,
56633691300,eigenvector_rank,,,,,,,,,,,,,
56633691300,giant,0.0,0.0,0.0,,,,,,,,,,
56633691300,num_2nd_neighbors,0.0,0.0,0.0,,,,,,,,,,
56634212600,betweenness,,,,,,,,,,,,,
56634212600,betweenness_rank,,,,,,,,,,,,,
56634212600,closeness,,,,,,,,,,,,,
56634212600,degree,,,,,1.0,1.0,1.0,,,,,,
56634212600,eigenvector,,,,,,,,,,,,,
56634212600,eigenvector_rank,,,,,,,,,,,,,
56634212600,giant,,,,,0.0,0.0,0.0,,,,,,
56634212600,num_2nd_neighbors,,,,,0.0,0.0,0.0,,,,,,
56634894300,betweenness,,,,,,,,,,,,,
56634894300,betweenness_rank,,,,,,,,,,,,,
56634894300,closeness,,,,,,,,,,,,,
56634894300,degree,,,,,,,,,,,,2.0,2.0
56634894300,eigenvector,,,,,,,,,,,,,
56634894300,eigenvector_rank,,,,,,,,,,,,,
56634894300,giant,,,,,,,,,,,,0.0,0.0
56634894300,num_2nd_neighbors,,,,,,,,,,,,0.0,1.0
56636176700,betweenness,,,,,,,,,,,,,
56636176700,betweenness_rank,,,,,,,,,,,,,
56636176700,closeness,,,,,,,,,,,,,
56636176700,degree,2.0,2.0,2.0,0.0,0.0,,,,,,,,
56636176700,eigenvector,,,,,,,,,,,,,
56636176700,eigenvector_rank,,,,,,,,,,,,,
56636176700,giant,0.0,0.0,0.0,0.0,0.0,,,,,,,,
56636176700,num_2nd_neighbors,2.0,1.0,2.0,0.0,0.0,,,,,,,,
56636580500,betweenness,,,,,,,,,,,,,
56636580500,betweenness_rank,,,,,,,,,,,,,
56636580500,closeness,,,,,,,,,,,,,
56636580500,degree,,,,,,,,,3.0,3.0,3.0,,
56636580500,eigenvector,,,,,,,,,,,,,
56636580500,eigenvector_rank,,,,,,,,,,,,,
56636580500,giant,,,,,,,,,0.0,0.0,0.0,,
56636580500,num_2nd_neighbors,,,,,,,,,3.0,6.0,6.0,,
56637082600,betweenness,,,,,,,,,,,,,
56637082600,betweenness_rank,,,,,,,,,,,,,
56637082600,closeness,,,,,,,,,,,,,
56637082600,degree,,2.0,2.0,2.0,,,,,,,,,
56637082600,eigenvector,,,,,,,,,,,,,
56637082600,eigenvector_rank,,,,,,,,,,,,,
56637082600,giant,,0.0,0.0,0.0,,,,,,,,,
56637082600,num_2nd_neighbors,,0.0,0.0,0.0,,,,,,,,,
56654198500,betweenness,,,,,,,,,,,,,
56654198500,betweenness_rank,,,,,,,,,,,,,
56654198500,closeness,,,,,,,,,,,,,
56654198500,degree,1.0,1.0,,,,,,,,,,,
56654198500,eigenvector,,,,,,,,,,,,,
56654198500,eigenvector_rank,,,,,,,,,,,,,
56654198500,giant,0.0,0.0,,,,,,,,,,,
56654198500,num_2nd_neighbors,0.0,0.0,,,,,,,,,,,
56662704700,betweenness,,,,,,,,,0.007326007326007326,,0.0033783783783783786,0.007060883704931361,
56662704700,betweenness_rank,,,,,,,,,97.0,,203.0,172.0,
56662704700,closeness,,,,,,,,,0.13548387096774195,,0.0824397716195516,0.039134342805780264,
56662704700,degree,,,1.0,1.0,1.0,,,3.0,3.0,3.0,3.0,4.0,2.0
56662704700,eigenvector,,,,,,,,,0.004576067920452991,,3.6049212564429836e-08,1.0816507259298896e-14,
56662704700,eigenvector_rank,,,,,,,,,76.0,,413.0,526.0,
56662704700,giant,,,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,1.0,0.0
56662704700,num_2nd_neighbors,,,0.0,0.0,0.0,,,3.0,6.0,6.0,7.0,5.0,0.0
56683642200,betweenness,,,,,,,,,,,,,
56683642200,betweenness_rank,,,,,,,,,,,,,
56683642200,closeness,,,,,,,,,,,,,
56683642200,degree,,,,,,,,,2.0,2.0,2.0,,4.0
56683642200,eigenvector,,,,,,,,,,,,,
56683642200,eigenvector_rank,,,,,,,,,,,,,
56683642200,giant,,,,,,,,,0.0,0.0,0.0,,0.0
56683642200,num_2nd_neighbors,,,,,,,,,0.0,0.0,0.0,,9.0
56736572500,betweenness,,,,,,,,,,,,,
56736572500,betweenness_rank,,,,,,,,,,,,,
56736572500,closeness,,,,,,,,,,,,,
56736572500,degree,,,,,,1.0,1.0,1.0,,,,2.0,2.0
56736572500,eigenvector,,,,,,,,,,,,,
56736572500,eigenvector_rank,,,,,,,,,,,,,
56736572500,giant,,,,,,0.0,0.0,0.0,,,,0.0,0.0
56736572500,num_2nd_neighbors,,,,,,0.0,0.0,0.0,,,,0.0,0.0
56754162000,betweenness,,,,,,,,,,,,,
56754162000,betweenness_rank,,,,,,,,,,,,,
56754162000,closeness,,,,,,,,,,,,,
56754162000,degree,,,,,,,,,,,,,2.0
56754162000,eigenvector,,,,,,,,,,,,,
56754162000,eigenvector_rank,,,,,,,,,,,,,
56754162000,giant,,,,,,,,,,,,,0.0
56754162000,num_2nd_neighbors,,,,,,,,,,,,,3.0
56759026700,betweenness,,,,,,,,,,,,,
56759026700,betweenness_rank,,,,,,,,,,,,,
56759026700,closeness,,,,,,,,,,,,,
56759026700,degree,,,,,2.0,2.0,2.0,,,,,,
56759026700,eigenvector,,,,,,,,,,,,,
56759026700,eigenvector_rank,,,,,,,,,,,,,
56759026700,giant,,,,,0.0,0.0,0.0,,,,,,
56759026700,num_2nd_neighbors,,,,,0.0,0.0,0.0,,,,,,
56789756900,betweenness,,,,,,,,,,,,,
56789756900,betweenness_rank,,,,,,,,,,,,,
56789756900,closeness,,,,,,,,,,,,,
56789756900,degree,,,,,,,,,,,,,0.0
56789756900,eigenvector,,,,,,,,,,,,,
56789756900,eigenvector_rank,,,,,,,,,,,,,
56789756900,giant,,,,,,,,,,,,,0.0
56789756900,num_2nd_neighbors,,,,,,,,,,,,,0.0
56823824000,betweenness,,,,,,,,,0.0003232062055591464,0.0015385716330327728,,,
56823824000,betweenness_rank,,,,,,,,,132.0,59.0,,,
56823824000,closeness,,,,,,,,,0.09777936962750716,0.17723156532988357,,,
56823824000,degree,0.0,,2.0,2.0,2.0,,,,2.0,2.0,3.0,3.0,3.0
56823824000,eigenvector,,,,,,,,,2.9867647269504742e-05,0.072477541113348,,,
56823824000,eigenvector_rank,,,,,,,,,149.0,12.0,,,
56823824000,giant,0.0,,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,0.0
56823824000,num_2nd_neighbors,0.0,,2.0,3.0,7.0,,,,7.0,8.0,5.0,8.0,9.0
56834828900,betweenness,,,,,,,,,,,,0.0,0.003025206926032751
56834828900,betweenness_rank,,,,,,,,,,,,290.0,282.0
56834828900,closeness,,,,,,,,,,,,0.07734353648537852,0.09807750075097627
56834828900,degree,,,,,,,,,,,,3.0,3.0
56834828900,eigenvector,,,,,,,,,,,,6.9803707517362e-08,9.355583101566943e-07
56834828900,eigenvector_rank,,,,,,,,,,,,375.0,329.0
56834828900,giant,,,,,,,,,,,,1.0,1.0
56834828900,num_2nd_neighbors,,,,,,,,,,,,10.0,12.0
56843707600,betweenness,,,,,,,,,,,,,
56843707600,betweenness_rank,,,,,,,,,,,,,
56843707600,closeness,,,,,,,,,,,,,
56843707600,degree,,,,,,,,,2.0,2.0,2.0,,
56843707600,eigenvector,,,,,,,,,,,,,
56843707600,eigenvector_rank,,,,,,,,,,,,,
56843707600,giant,,,,,,,,,0.0,0.0,0.0,,
56843707600,num_2nd_neighbors,,,,,,,,,0.0,0.0,0.0,,
56873054500,betweenness,,,,,,,,,,,,,
56873054500,betweenness_rank,,,,,,,,,,,,,
56873054500,closeness,,,,,,,,,,,,,
56873054500,degree,,,,,,,,,,,,,2.0
56873054500,eigenvector,,,,,,,,,,,,,
56873054500,eigenvector_rank,,,,,,,,,,,,,
56873054500,giant,,,,,,,,,,,,,0.0
56873054500,num_2nd_neighbors,,,,,,,,,,,,,9.0
56895465200,betweenness,,,,,,,,,,,,,
56895465200,betweenness_rank,,,,,,,,,,,,,
56895465200,closeness,,,,,,,,,,,,,
56895465200,degree,,,,,,,2.0,2.0,2.0,,,,
56895465200,eigenvector,,,,,,,,,,,,,
56895465200,eigenvector_rank,,,,,,,,,,,,,
56895465200,giant,,,,,,,0.0,0.0,0.0,,,,
56895465200,num_2nd_neighbors,,,,,,,0.0,1.0,2.0,,,,
56897305900,betweenness,,,,,,,,,,,,,
56897305900,betweenness_rank,,,,,,,,,,,,,
56897305900,closeness,,,,,,,,,,,,,
56897305900,degree,,,,,,,,,,1.0,1.0,1.0,
56897305900,eigenvector,,,,,,,,,,,,,
56897305900,eigenvector_rank,,,,,,,,,,,,,
56897305900,giant,,,,,,,,,,0.0,0.0,0.0,
56897305900,num_2nd_neighbors,,,,,,,,,,0.0,0.0,0.0,
56899166800,betweenness,,,,,,,,,0.0,,,,
56899166800,betweenness_rank,,,,,,,,,144.0,,,,
56899166800,closeness,,,,,,,,,0.05720871751886002,,,,
56899166800,degree,,,,,,,,1.0,1.0,1.0,,,
56899166800,eigenvector,,,,,,,,,2.1961365721570504e-13,,,,
56899166800,eigenvector_rank,,,,,,,,,274.0,,,,
56899166800,giant,,,,,,,,0.0,1.0,0.0,,,
56899166800,num_2nd_neighbors,,,,,,,,0.0,1.0,1.0,,,
56906870300,betweenness,,,,,,,,,,,,,
56906870300,betweenness_rank,,,,,,,,,,,,,
56906870300,closeness,,,,,,,,,,,,,
56906870300,degree,,,,,,,,,,,,,2.0
56906870300,eigenvector,,,,,,,,,,,,,
56906870300,eigenvector_rank,,,,,,,,,,,,,
56906870300,giant,,,,,,,,,,,,,0.0
56906870300,num_2nd_neighbors,,,,,,,,,,,,,0.0
56914818300,betweenness,,,,,,,,,0.0,0.0,0.0,,
56914818300,betweenness_rank,,,,,,,,,144.0,62.0,305.0,,
56914818300,closeness,,,,,,,,,0.07987126974839087,0.19295774647887323,0.0890091715531499,,
56914818300,degree,,,,,2.0,2.0,2.0,,3.0,3.0,3.0,,
56914818300,eigenvector,,,,,,,,,3.0087460675796996e-08,0.00878568969553098,6.066709702489243e-07,,
56914818300,eigenvector_rank,,,,,,,,,232.0,43.0,347.0,,
56914818300,giant,,,,,0.0,0.0,0.0,,1.0,1.0,1.0,,
56914818300,num_2nd_neighbors,,,,,2.0,0.0,0.0,,4.0,10.0,8.0,,
56942148600,betweenness,,,,,,,,,,,,,
56942148600,betweenness_rank,,,,,,,,,,,,,
56942148600,closeness,,,,,,,,,,,,,
56942148600,degree,,,,,,,,,,,2.0,2.0,2.0
56942148600,eigenvector,,,,,,,,,,,,,
56942148600,eigenvector_rank,,,,,,,,,,,,,
56942148600,giant,,,,,,,,,,,0.0,0.0,0.0
56942148600,num_2nd_neighbors,,,,,,,,,,,0.0,0.0,0.0
56962725700,betweenness,,,,,,,,,,,,,
56962725700,betweenness_rank,,,,,,,,,,,,,
56962725700,closeness,,,,,,,,,,,,,
56962725700,degree,,,,,,2.0,2.0,2.0,,,,,
56962725700,eigenvector,,,,,,,,,,,,,
56962725700,eigenvector_rank,,,,,,,,,,,,,
56962725700,giant,,,,,,0.0,0.0,0.0,,,,,
56962725700,num_2nd_neighbors,,,,,,0.0,2.0,2.0,,,,,
56980232500,betweenness,,,,,,,,,,,,,
56980232500,betweenness_rank,,,,,,,,,,,,,
56980232500,closeness,,,,,,,,,,,,,
56980232500,degree,,,,,,,,,,,,3.0,3.0
56980232500,eigenvector,,,,,,,,,,,,,
56980232500,eigenvector_rank,,,,,,,,,,,,,
56980232500,giant,,,,,,,,,,,,0.0,0.0
56980232500,num_2nd_neighbors,,,,,,,,,,,,2.0,2.0
56998877700,betweenness,,,,,,,,,,,,,
56998877700,betweenness_rank,,,,,,,,,,,,,
56998877700,closeness,,,,,,,,,,,,,
56998877700,degree,2.0,,,,,3.0,3.0,3.0,,,,2.0,5.0
56998877700,eigenvector,,,,,,,,,,,,,
56998877700,eigenvector_rank,,,,,,,,,,,,,
56998877700,giant,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0
56998877700,num_2nd_neighbors,0.0,,,,,0.0,0.0,1.0,,,,2.0,3.0
57004387600,betweenness,,,,,,,,,,,,,0.0
57004387600,betweenness_rank,,,,,,,,,,,,,333.0
57004387600,closeness,,,,,,,,,,,,,0.10083384805435454
57004387600,degree,,,,,,,,,,,,,1.0
57004387600,eigenvector,,,,,,,,,,,,,1.1343718400156383e-07
57004387600,eigenvector_rank,,,,,,,,,,,,,422.0
57004387600,giant,,,,,,,,,,,,,1.0
57004387600,num_2nd_neighbors,,,,,,,,,,,,,10.0
57012367200,betweenness,,,,,,,,,,,,,
57012367200,betweenness_rank,,,,,,,,,,,,,
57012367200,closeness,,,,,,,,,,,,,
57012367200,degree,,,,,,,,,,2.0,2.0,2.0,
57012367200,eigenvector,,,,,,,,,,,,,
57012367200,eigenvector_rank,,,,,,,,,,,,,
57012367200,giant,,,,,,,,,,0.0,0.0,0.0,
57012367200,num_2nd_neighbors,,,,,,,,,,0.0,0.0,0.0,
57022202400,betweenness,,,,,,,,,,,,,
57022202400,betweenness_rank,,,,,,,,,,,,,
57022202400,closeness,,,,,,,,,,,,,
57022202400,degree,2.0,2.0,,,,,,,,,,,
57022202400,eigenvector,,,,,,,,,,,,,
57022202400,eigenvector_rank,,,,,,,,,,,,,
57022202400,giant,0.0,0.0,,,,,,,,,,,
57022202400,num_2nd_neighbors,0.0,1.0,,,,,,,,,,,
57038616600,betweenness,,,,,,,,,,,,,
57038616600,betweenness_rank,,,,,,,,,,,,,
57038616600,closeness,,,,,,,,,,,,,
57038616600,degree,,,,,,,,,0.0,0.0,0.0,,
57038616600,eigenvector,,,,,,,,,,,,,
57038616600,eigenvector_rank,,,,,,,,,,,,,
57038616600,giant,,,,,,,,,0.0,0.0,0.0,,
57038616600,num_2nd_neighbors,,,,,,,,,0.0,0.0,0.0,,
57046776500,betweenness,,,,,,,,,,,,,
57046776500,betweenness_rank,,,,,,,,,,,,,
57046776500,closeness,,,,,,,,,,,,,
57046776500,degree,,,,,,,,,3.0,6.0,6.0,5.0,4.0
57046776500,eigenvector,,,,,,,,,,,,,
57046776500,eigenvector_rank,,,,,,,,,,,,,
57046776500,giant,,,,,,,,,0.0,0.0,0.0,0.0,0.0
57046776500,num_2nd_neighbors,,,,,,,,,3.0,3.0,3.0,0.0,0.0
57051644200,betweenness,,,,,,,,,,,,,
57051644200,betweenness_rank,,,,,,,,,,,,,
57051644200,closeness,,,,,,,,,,,,,
57051644200,degree,,,,,,,,,,,,,2.0
57051644200,eigenvector,,,,,,,,,,,,,
57051644200,eigenvector_rank,,,,,,,,,,,,,
57051644200,giant,,,,,,,,,,,,,0.0
57051644200,num_2nd_neighbors,,,,,,,,,,,,,1.0
57053642200,betweenness,,,,,,,,,,,,,
57053642200,betweenness_rank,,,,,,,,,,,,,
57053642200,closeness,,,,,,,,,,,,,
57053642200,degree,2.0,,,,1.0,1.0,1.0,,,,2.0,2.0,2.0
57053642200,eigenvector,,,,,,,,,,,,,
57053642200,eigenvector_rank,,,,,,,,,,,,,
57053642200,giant,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0
57053642200,num_2nd_neighbors,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0
57056966800,betweenness,,,,,,,,,,,,,
57056966800,betweenness_rank,,,,,,,,,,,,,
57056966800,closeness,,,,,,,,,,,,,
57056966800,degree,,,,,,,,,,,,,1.0
57056966800,eigenvector,,,,,,,,,,,,,
57056966800,eigenvector_rank,,,,,,,,,,,,,
57056966800,giant,,,,,,,,,,,,,0.0
57056966800,num_2nd_neighbors,,,,,,,,,,,,,0.0
57091357300,betweenness,,,,,,,,,,,,,
57091357300,betweenness_rank,,,,,,,,,,,,,
57091357300,closeness,,,,,,,,,,,,,
57091357300,degree,,,,,,,,,,1.0,1.0,1.0,
57091357300,eigenvector,,,,,,,,,,,,,
57091357300,eigenvector_rank,,,,,,,,,,,,,
57091357300,giant,,,,,,,,,,0.0,0.0,0.0,
57091357300,num_2nd_neighbors,,,,,,,,,,0.0,0.0,0.0,
57105113100,betweenness,,,,,,,,,,,,,
57105113100,betweenness_rank,,,,,,,,,,,,,
57105113100,closeness,,,,,,,,,,,,,
57105113100,degree,,,,,,,,1.0,1.0,1.0,,,
57105113100,eigenvector,,,,,,,,,,,,,
57105113100,eigenvector_rank,,,,,,,,,,,,,
57105113100,giant,,,,,,,,0.0,0.0,0.0,,,
57105113100,num_2nd_neighbors,,,,,,,,0.0,0.0,0.0,,,
57130532200,betweenness,,,,,,,,,,,,,
57130532200,betweenness_rank,,,,,,,,,,,,,
57130532200,closeness,,,,,,,,,,,,,
57130532200,degree,,,,,,,1.0,1.0,1.0,,,1.0,1.0
57130532200,eigenvector,,,,,,,,,,,,,
57130532200,eigenvector_rank,,,,,,,,,,,,,
57130532200,giant,,,,,,,0.0,0.0,0.0,,,0.0,0.0
57130532200,num_2nd_neighbors,,,,,,,0.0,0.0,0.0,,,0.0,0.0
57151767100,betweenness,,,,,,,,,,,,,
57151767100,betweenness_rank,,,,,,,,,,,,,
57151767100,closeness,,,,,,,,,,,,,
57151767100,degree,,,,,,,,,,,,2.0,2.0
57151767100,eigenvector,,,,,,,,,,,,,
57151767100,eigenvector_rank,,,,,,,,,,,,,
57151767100,giant,,,,,,,,,,,,0.0,0.0
57151767100,num_2nd_neighbors,,,,,,,,,,,,2.0,0.0
57164312200,betweenness,,,,,,,,,,,,,
57164312200,betweenness_rank,,,,,,,,,,,,,
57164312200,closeness,,,,,,,,,,,,,
57164312200,degree,2.0,,,2.0,2.0,2.0,,,,,,,
57164312200,eigenvector,,,,,,,,,,,,,
57164312200,eigenvector_rank,,,,,,,,,,,,,
57164312200,giant,0.0,,,0.0,0.0,0.0,,,,,,,
57164312200,num_2nd_neighbors,1.0,,,0.0,0.0,0.0,,,,,,,
57188655345,betweenness,,,,,,,,,,,,,
57188655345,betweenness_rank,,,,,,,,,,,,,
57188655345,closeness,,,,,,,,,,,,,
57188655345,degree,,,,,,,,,,,,,1.0
57188655345,eigenvector,,,,,,,,,,,,,
57188655345,eigenvector_rank,,,,,,,,,,,,,
57188655345,giant,,,,,,,,,,,,,0.0
57188655345,num_2nd_neighbors,,,,,,,,,,,,,0.0
57188690524,betweenness,,,,,,,,,,,,,
57188690524,betweenness_rank,,,,,,,,,,,,,
57188690524,closeness,,,,,,,,,,,,,
57188690524,degree,,,,1.0,1.0,1.0,0.0,1.0,5.0,5.0,4.0,2.0,5.0
57188690524,eigenvector,,,,,,,,,,,,,
57188690524,eigenvector_rank,,,,,,,,,,,,,
57188690524,giant,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57188690524,num_2nd_neighbors,,,,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,3.0,9.0
57189227724,betweenness,,,,,,,,,,,,,
57189227724,betweenness_rank,,,,,,,,,,,,,
57189227724,closeness,,,,,,,,,,,,,
57189227724,degree,,,,,,,,,2.0,2.0,2.0,,
57189227724,eigenvector,,,,,,,,,,,,,
57189227724,eigenvector_rank,,,,,,,,,,,,,
57189227724,giant,,,,,,,,,0.0,0.0,0.0,,
57189227724,num_2nd_neighbors,,,,,,,,,0.0,0.0,0.0,,
57189234216,betweenness,,,,,,,,,,,,,0.0
57189234216,betweenness_rank,,,,,,,,,,,,,333.0
57189234216,closeness,,,,,,,,,,,,,0.09795979597959796
57189234216,degree,,,,,,,,,,,,,1.0
57189234216,eigenvector,,,,,,,,,,,,,6.552157582425252e-07
57189234216,eigenvector_rank,,,,,,,,,,,,,344.0
57189234216,giant,,,,,,,,,,,,,1.0
57189234216,num_2nd_neighbors,,,,,,,,,,,,,11.0
57189399052,betweenness,,,,,,,,,,,,,
57189399052,betweenness_rank,,,,,,,,,,,,,
57189399052,closeness,,,,,,,,,,,,,
57189399052,degree,2.0,2.0,2.0,,,1.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0
57189399052,eigenvector,,,,,,,,,,,,,
57189399052,eigenvector_rank,,,,,,,,,,,,,
57189399052,giant,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57189399052,num_2nd_neighbors,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57189401580,betweenness,,,,,,,,,,,,,
57189401580,betweenness_rank,,,,,,,,,,,,,
57189401580,closeness,,,,,,,,,,,,,
57189401580,degree,,,,0.0,0.0,0.0,,,,,,,
57189401580,eigenvector,,,,,,,,,,,,,
57189401580,eigenvector_rank,,,,,,,,,,,,,
57189401580,giant,,,,0.0,0.0,0.0,,,,,,,
57189401580,num_2nd_neighbors,,,,0.0,0.0,0.0,,,,,,,
57189445546,betweenness,,,,,,,,,,,,,
57189445546,betweenness_rank,,,,,,,,,,,,,
57189445546,closeness,,,,,,,,,,,,,
57189445546,degree,1.0,1.0,,,,,,,,,,,
57189445546,eigenvector,,,,,,,,,,,,,
57189445546,eigenvector_rank,,,,,,,,,,,,,
57189445546,giant,0.0,0.0,,,,,,,,,,,
57189445546,num_2nd_neighbors,0.0,0.0,,,,,,,,,,,
57189446352,betweenness,,,,,,,,,,,0.0,0.0,1.5658420942198503e-06
57189446352,betweenness_rank,,,,,,,,,,,305.0,290.0,322.0
57189446352,closeness,,,,,,,,,,,0.07826546800634585,0.07259202257278441,0.09516176041970272
57189446352,degree,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
57189446352,eigenvector,,,,,,,,,,,4.438702752048126e-06,3.655130528511496e-07,0.00085200003085422
57189446352,eigenvector_rank,,,,,,,,,,,286.0,322.0,85.0
57189446352,giant,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
57189446352,num_2nd_neighbors,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
57189539365,betweenness,,,,,,,,,,,,,
57189539365,betweenness_rank,,,,,,,,,,,,,
57189539365,closeness,,,,,,,,,,,,,
57189539365,degree,2.0,2.0,2.0,,,2.0,2.0,2.0,,,,,
57189539365,eigenvector,,,,,,,,,,,,,
57189539365,eigenvector_rank,,,,,,,,,,,,,
57189539365,giant,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,
57189539365,num_2nd_neighbors,2.0,1.0,1.0,,,1.0,1.0,0.0,,,,,
57189591337,betweenness,,,,,,,,,,,,0.0,
57189591337,betweenness_rank,,,,,,,,,,,,290.0,
57189591337,closeness,,,,,,,,,,,,0.06023839931885909,
57189591337,degree,,,,,,,,,,,,2.0,2.0
57189591337,eigenvector,,,,,,,,,,,,6.009201946347739e-08,
57189591337,eigenvector_rank,,,,,,,,,,,,379.0,
57189591337,giant,,,,,,,,,,,,1.0,0.0
57189591337,num_2nd_neighbors,,,,,,,,,,,,5.0,5.0
57189621473,betweenness,,,,,,,,,,,,,
57189621473,betweenness_rank,,,,,,,,,,,,,
57189621473,closeness,,,,,,,,,,,,,
57189621473,degree,,,,,,,,,3.0,3.0,3.0,,
57189621473,eigenvector,,,,,,,,,,,,,
57189621473,eigenvector_rank,,,,,,,,,,,,,
57189621473,giant,,,,,,,,,0.0,0.0,0.0,,
57189621473,num_2nd_neighbors,,,,,,,,,0.0,0.0,0.0,,
57190089282,betweenness,,,,,,,,,,,,,
57190089282,betweenness_rank,,,,,,,,,,,,,
57190089282,closeness,,,,,,,,,,,,,
57190089282,degree,2.0,2.0,,3.0,3.0,5.0,3.0,3.0,,,2.0,2.0,2.0
57190089282,eigenvector,,,,,,,,,,,,,
57190089282,eigenvector_rank,,,,,,,,,,,,,
57190089282,giant,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
57190089282,num_2nd_neighbors,1.0,2.0,,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
57190136373,betweenness,,,,,,,,,,,,,
57190136373,betweenness_rank,,,,,,,,,,,,,
57190136373,closeness,,,,,,,,,,,,,
57190136373,degree,,,,,,,0.0,0.0,0.0,,,,
57190136373,eigenvector,,,,,,,,,,,,,
57190136373,eigenvector_rank,,,,,,,,,,,,,
57190136373,giant,,,,,,,0.0,0.0,0.0,,,,
57190136373,num_2nd_neighbors,,,,,,,0.0,0.0,0.0,,,,
57190364143,betweenness,,,,,,,,,,,,,0.0
57190364143,betweenness_rank,,,,,,,,,,,,,333.0
57190364143,closeness,,,,,,,,,,,,,0.09241437871497311
57190364143,degree,,1.0,1.0,1.0,,,,,,,,,1.0
57190364143,eigenvector,,,,,,,,,,,,,1.962608565123291e-08
57190364143,eigenvector_rank,,,,,,,,,,,,,469.0
57190364143,giant,,0.0,0.0,0.0,,,,,,,,,1.0
57190364143,num_2nd_neighbors,,2.0,2.0,1.0,,,,,,,,,4.0
57190392609,betweenness,,,,,,,,,,,,,
57190392609,betweenness_rank,,,,,,,,,,,,,
57190392609,closeness,,,,,,,,,,,,,
57190392609,degree,,,,,,,2.0,2.0,2.0,,,,
57190392609,eigenvector,,,,,,,,,,,,,
57190392609,eigenvector_rank,,,,,,,,,,,,,
57190392609,giant,,,,,,,0.0,0.0,0.0,,,,
57190392609,num_2nd_neighbors,,,,,,,0.0,0.0,0.0,,,,
57190472819,betweenness,,,,,,,,,,,,,
57190472819,betweenness_rank,,,,,,,,,,,,,
57190472819,closeness,,,,,,,,,,,,,
57190472819,degree,,,,,1.0,1.0,1.0,,,,,,
57190472819,eigenvector,,,,,,,,,,,,,
57190472819,eigenvector_rank,,,,,,,,,,,,,
57190472819,giant,,,,,0.0,0.0,0.0,,,,,,
57190472819,num_2nd_neighbors,,,,,0.0,0.0,0.0,,,,,,
57190659898,betweenness,,,,,,,,,,,,,
57190659898,betweenness_rank,,,,,,,,,,,,,
57190659898,closeness,,,,,,,,,,,,,
57190659898,degree,,,,,,,,2.0,3.0,3.0,2.0,,
57190659898,eigenvector,,,,,,,,,,,,,
57190659898,eigenvector_rank,,,,,,,,,,,,,
57190659898,giant,,,,,,,,0.0,0.0,0.0,0.0,,
57190659898,num_2nd_neighbors,,,,,,,,0.0,0.0,0.0,0.0,,
57190851814,betweenness,,,,,,,,,,,,,
57190851814,betweenness_rank,,,,,,,,,,,,,
57190851814,closeness,,,,,,,,,,,,,
57190851814,degree,3.0,3.0,3.0,,,,,,,,,,
57190851814,eigenvector,,,,,,,,,,,,,
57190851814,eigenvector_rank,,,,,,,,,,,,,
57190851814,giant,0.0,0.0,0.0,,,,,,,,,,
57190851814,num_2nd_neighbors,4.0,4.0,3.0,,,,,,,,,,
57191102568,betweenness,,,,,,,,,,,,,
57191102568,betweenness_rank,,,,,,,,,,,,,
57191102568,closeness,,,,,,,,,,,,,
